,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,Cyclically,,,,,,
Robert J. Shiller,,,,,,,,,,Adjusted,,,,,,
,,,,,,,,,,Price,,,,,,
,,,,  Consumer,,,,,,Earnings,,,,,,
,S&P,,,Price,,Long,,,,Ratio,,,,,,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Real,P/E10 or,,,,,,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,,,,,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,144.98,6.42,8.95,15.41,,,,,,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,146.12,6.49,9.17,15.57,,,,,,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,146.66,6.65,9.53,15.66,,,,,,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,146.02,6.73,9.77,15.62,,,,,,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,150.91,6.73,9.90,16.16,,,,,,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,165.20,6.82,10.15,17.71,,,,,,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,165.20,6.82,10.28,17.72,,,,,,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,164.78,6.91,10.54,17.67,,,,,,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,169.80,6.91,10.67,18.21,,,,,,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,177.43,7.14,11.03,19.02,,,,,,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,177.75,7.19,11.11,19.04,,,,,,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,184.48,7.44,11.49,19.74,,,,,,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,186.64,7.60,11.73,19.94,,,,,,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,186.64,7.65,11.81,19.91,,,,,,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,185.63,7.71,11.90,19.77,,,,,,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,180.74,7.56,11.66,19.21,,,,,,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,180.97,7.51,11.59,19.20,,,,,,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,176.47,7.57,11.67,18.69,,,,,,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,180.01,7.62,11.75,19.04,,,,,,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,174.82,7.48,11.53,18.46,,,,,,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,170.78,7.44,11.47,18.01,,,,,,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,167.59,7.19,10.78,17.66,,,,,,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,162.65,7.13,10.38,17.13,,,,,,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,160.56,7.33,10.36,16.90,,,,,,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,162.55,7.45,10.20,17.10,,,,,,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,150.01,7.57,10.05,15.78,,,,,,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,146.55,7.79,10.01,15.42,,,,,,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,136.37,8.02,9.98,14.35,,,,,,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,138.58,8.38,10.08,14.59,,,,,,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,142.57,8.07,9.38,15.01,,,,,,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,144.91,8.00,8.96,15.27,,,,,,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,151.09,8.24,8.90,15.94,,,,,,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,147.77,8.38,8.71,15.61,,,,,,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,148.77,8.50,8.67,15.74,,,,,,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,152.96,8.50,8.50,16.20,,,,,,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,162.07,8.62,8.44,17.19,,,,,,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,164.22,8.51,8.15,17.43,,,,,,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,158.12,8.38,7.84,16.81,,,,,,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,155.96,8.27,7.55,16.61,,,,,,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,152.72,8.15,7.25,16.29,,,,,,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,154.01,7.80,6.75,16.46,,,,,,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,154.28,7.58,6.37,16.52,,,,,,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,153.73,7.68,6.26,16.50,,,,,,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,153.73,7.56,5.96,16.54,,,,,,
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,154.52,7.55,5.75,16.67,,,,,,
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,152.72,7.49,6.02,16.52,,,,,,
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,150.57,7.43,6.29,16.33,,,,,,
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,150.57,7.37,6.56,16.36,,,,,,
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,150.49,7.00,6.54,16.39,,,,,,
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,156.58,6.85,6.71,17.08,,,,,,
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,157.48,6.70,6.87,17.21,,,,,,
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,160.32,6.74,7.22,17.55,,,,,,
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,164.96,6.77,7.58,18.07,,,,,,
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,165.99,6.72,7.83,18.20,,,,,,
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,163.58,6.66,8.09,17.94,,,,,,
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,158.07,6.60,8.35,17.34,,,,,,
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,150.87,6.64,8.73,16.55,,,,,,
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,151.25,6.70,8.74,16.58,,,,,,
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,159.91,6.77,8.74,17.52,,,,,,
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,157.40,6.74,8.62,17.23,,,,,,
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,161.17,6.81,8.63,17.64,,,,,,
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,162.84,6.88,8.63,17.83,,,,,,
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,162.30,6.95,8.64,17.78,,,,,,
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,151.78,6.92,8.52,16.64,,,,,,
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,143.14,6.89,8.39,15.70,,,,,,
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,150.65,6.86,8.27,16.54,,,,,,
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,149.50,6.63,7.90,16.44,,,,,,
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,155.15,6.40,7.56,17.09,,,,,,
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,149.48,6.38,7.44,16.50,,,,,,
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,153.88,6.56,7.96,17.03,,,,,,
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,152.42,6.56,8.27,16.89,,,,,,
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,152.78,6.56,8.57,16.96,,,,,,
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,150.25,6.66,9.00,16.70,,,,,,
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,153.28,6.76,9.46,17.05,,,,,,
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,160.42,6.76,9.77,17.85,,,,,,
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,167.56,6.76,10.08,18.65,,,,,,
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,170.69,6.47,9.94,19.01,,,,,,
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,173.92,6.29,9.95,19.37,,,,,,
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,170.73,6.38,10.39,19.03,,,,,,
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,164.71,6.38,10.69,18.36,,,,,,
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,168.25,6.38,10.98,18.75,,,,,,
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,172.86,6.44,11.10,19.25,,,,,,
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,170.07,6.40,11.06,18.92,,,,,,
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,162.39,6.46,11.18,18.04,,,,,,
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,159.60,6.52,11.29,17.71,,,,,,
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,158.89,6.14,10.66,17.60,,,,,,
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,176.71,6.64,11.52,19.54,,,,,,
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,179.94,6.79,11.81,19.86,,,,,,
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,186.67,6.85,11.93,20.54,,,,,,
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,186.32,6.91,12.04,20.44,,,,,,
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,182.42,6.97,12.16,19.95,,,,,,
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,188.44,7.02,12.28,20.53,,,,,,
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,197.31,6.98,12.22,21.40,,,,,,
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,212.33,7.01,12.60,22.93,,,,,,
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,214.33,6.85,12.63,23.05,,,,,,
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,217.38,6.88,12.99,23.28,,,,,,
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,217.13,6.81,13.18,23.15,,,,,,
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,208.08,6.84,13.54,22.09,,,,,,
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,200.68,6.78,13.72,21.21,,,,,,
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,204.89,6.71,13.89,21.56,,,,,,
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,207.38,6.66,14.06,21.73,,,,,,
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,197.43,6.43,13.87,20.59,,,,,,
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,194.08,6.38,14.03,20.15,,,,,,
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,195.34,6.33,14.19,20.20,,,,,,
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,179.84,6.27,14.34,18.51,,,,,,
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,182.23,6.50,14.34,18.67,,,,,,
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,183.31,6.64,14.17,18.70,,,,,,
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,184.78,6.86,14.17,18.78,,,,,,
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,187.15,7.08,14.17,18.94,,,,,,
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,182.64,7.48,14.51,18.40,,,,,,
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,179.38,7.81,14.69,17.99,,,,,,
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,177.20,7.94,14.51,17.69,,,,,,
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,181.83,8.27,14.69,18.07,,,,,,
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,175.38,8.39,14.51,17.34,,,,,,
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,183.98,8.72,14.69,18.10,,,,,,
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,198.36,8.95,14.69,19.42,,,,,,
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,212.93,9.30,14.88,20.74,,,,,,
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,216.42,9.24,14.75,20.98,,,,,,
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,224.71,9.40,14.98,21.68,,,,,,
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,232.77,9.45,15.03,22.35,,,,,,
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,255.49,9.63,15.28,24.41,,,,,,
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,242.62,9.68,15.33,23.06,,,,,,
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,266.79,9.73,15.38,25.24,,,,,,
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,245.78,9.66,15.24,23.14,,,,,,
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,246.12,9.59,15.10,23.08,,,,,,
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,241.91,9.53,14.97,22.59,,,,,,
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,239.18,9.58,15.02,22.25,,,,,,
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,241.38,9.51,14.89,22.38,,,,,,
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,234.67,9.45,14.76,21.68,,,,,,
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,242.58,9.58,15.26,22.34,,,,,,
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,244.67,9.61,15.59,22.46,,,,,,
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,244.97,9.63,15.91,22.41,,,,,,
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,250.31,9.54,16.04,22.82,,,,,,
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,246.79,9.46,16.17,22.43,,,,,,
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,242.48,9.37,16.29,21.96,,,,,,
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,247.95,9.39,16.60,22.39,,,,,,
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,257.58,9.53,17.11,23.17,,,,,,
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,255.16,9.44,17.23,22.86,,,,,,
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,230.97,8.85,16.39,20.60,,,,,,
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,229.57,9.17,17.25,20.41,,,,,,
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,221.78,9.09,17.36,19.63,,,,,,
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,230.51,9.04,16.94,20.32,,,,,,
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,229.15,9.08,16.71,20.11,,,,,,
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,227.67,9.44,17.05,19.88,,,,,,
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,218.37,9.49,16.81,18.98,,,,,,
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,219.12,9.75,16.96,18.95,,,,,,
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,207.01,9.80,16.72,17.82,,,,,,
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,197.50,9.85,16.48,16.92,,,,,,
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,191.15,9.90,16.24,16.30,,,,,,
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,184.40,9.83,15.82,15.65,,,,,,
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,180.49,10.00,15.76,15.25,,,,,,
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,183.19,10.16,15.70,15.41,,,,,,
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,191.65,10.21,15.46,16.04,,,,,,
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,190.38,9.88,15.01,15.86,,,,,,
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,181.09,9.56,14.58,15.02,,,,,,
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,182.58,9.58,14.65,15.08,,,,,,
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,189.24,9.60,14.73,15.57,,,,,,
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,189.61,9.72,14.97,15.53,,,,,,
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,189.90,9.63,14.88,15.47,,,,,,
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,197.78,9.53,14.78,16.04,,,,,,
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,202.11,9.32,14.51,16.30,,,,,,
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,208.62,9.12,14.25,16.74,,,,,,
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,220.88,9.03,14.16,17.63,,,,,,
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,227.62,8.73,13.74,18.08,,,,,,
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,229.85,8.64,13.65,18.16,,,,,,
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,234.86,8.68,14.07,18.46,,,,,,
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,245.17,8.73,14.49,19.17,,,,,,
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,255.00,8.88,15.07,19.83,,,,,,
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,251.90,8.92,15.50,19.48,,,,,,
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,242.25,9.07,16.10,18.63,,,,,,
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,245.10,9.12,16.53,18.74,,,,,,
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,252.80,9.17,16.96,19.21,,,,,,
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,259.22,9.11,17.19,19.57,,,,,,
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,263.06,9.26,17.81,19.74,,,,,,
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,266.76,9.31,18.24,19.90,,,,,,
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,262.32,9.25,18.46,19.44,,,,,,
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,265.78,9.19,18.67,19.58,,,,,,
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,274.98,9.36,18.88,20.13,,,,,,
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,273.03,9.52,19.08,19.87,,,,,,
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,266.34,9.68,19.29,19.26,,,,,,
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,262.72,9.84,19.50,18.88,,,,,,
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,252.91,9.90,19.49,18.05,,,,,,
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,256.22,10.06,19.70,18.17,,,,,,
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,258.21,10.57,20.59,18.20,,,,,,
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,271.08,10.49,20.34,18.97,,,,,,
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,276.33,10.54,20.32,19.20,,,,,,
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,262.24,10.47,20.08,18.10,,,,,,
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,264.75,10.51,20.06,18.14,,,,,,
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,259.56,10.55,20.05,17.66,,,,,,
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,254.89,10.75,20.04,17.22,,,,,,
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,241.69,10.62,19.40,16.22,,,,,,
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,220.26,10.82,19.39,14.69,,,,,,
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,221.31,10.90,19.17,14.67,,,,,,
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,209.21,10.76,18.55,13.79,,,,,,
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,200.41,10.74,18.15,13.14,,,,,,
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,208.08,10.82,17.94,13.59,,,,,,
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,192.48,10.91,17.72,12.51,,,,,,
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,190.44,10.99,17.51,12.33,,,,,,
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,168.00,10.96,17.12,10.83,,,,,,
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,164.86,11.52,17.63,10.59,,,,,,
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,177.07,11.86,17.79,11.33,,,,,,
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,186.65,11.90,17.80,11.90,,,,,,
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,181.83,11.94,17.82,11.55,,,,,,
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,189.27,11.85,17.63,11.98,,,,,,
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,197.27,11.63,17.26,12.45,,,,,,
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,207.90,11.53,17.08,13.08,,,,,,
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,208.17,11.44,16.89,13.05,,,,,,
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,213.45,11.23,16.53,13.35,,,,,,
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,222.62,11.14,16.35,13.88,,,,,,
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,220.19,11.05,16.17,13.70,,,,,,
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,220.49,10.84,15.82,13.69,,,,,,
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,232.92,10.64,15.48,14.44,,,,,,
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,235.69,10.44,15.14,14.58,,,,,,
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,238.99,10.64,15.69,14.76,,,,,,
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,229.68,10.62,15.92,14.17,,,,,,
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,232.81,10.70,16.31,14.34,,,,,,
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,238.24,10.56,16.36,14.65,,,,,,
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,243.65,10.54,16.57,14.95,,,,,,
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,245.45,10.52,16.78,15.04,,,,,,
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,248.96,10.60,17.16,15.23,,,,,,
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,252.42,10.58,17.36,15.42,,,,,,
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,250.16,10.56,17.55,15.25,,,,,,
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,246.27,10.43,17.57,14.99,,,,,,
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,242.71,10.41,17.76,14.75,,,,,,
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,243.23,10.39,17.95,14.75,,,,,,
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,240.32,10.55,18.06,14.55,,,,,,
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,231.74,10.61,18.00,14.00,,,,,,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,232.98,10.47,17.60,14.05,,,,,,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,225.24,10.43,17.38,13.56,,,,,,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,225.75,10.69,17.65,13.57,,,,,,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,216.96,10.85,17.76,13.02,,,,,,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,205.99,10.91,17.70,12.34,,,,,,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,213.05,11.07,17.81,12.75,,,,,,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,216.59,11.24,17.93,12.94,,,,,,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,233.43,11.65,18.41,13.92,,,,,,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,237.99,11.95,18.72,14.16,,,,,,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,231.34,12.01,18.66,13.74,,,,,,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,236.96,12.01,18.36,14.05,,,,,,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,248.75,12.40,18.64,14.72,,,,,,
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,243.26,12.27,18.14,14.37,,,,,,
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,250.11,12.67,18.42,14.75,,,,,,
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,255.50,12.67,18.10,15.05,,,,,,
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,260.62,12.67,17.79,15.33,,,,,,
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,256.75,12.53,17.28,15.08,,,,,,
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,236.85,12.14,16.44,13.90,,,,,,
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,221.63,12.01,15.98,13.00,,,,,,
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,222.90,12.01,15.68,13.07,,,,,,
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,234.26,12.14,15.54,13.73,,,,,,
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,237.77,12.27,15.40,13.93,,,,,,
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,235.56,12.16,15.48,13.79,,,,,,
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,231.08,12.06,15.55,13.53,,,,,,
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,232.93,11.83,15.47,13.64,,,,,,
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,233.13,11.51,15.23,13.65,,,,,,
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,232.88,11.53,15.46,13.65,,,,,,
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,235.19,11.66,15.83,13.79,,,,,,
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,235.43,11.68,16.06,13.80,,,,,,
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,238.47,11.59,16.12,13.98,,,,,,
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,237.36,11.49,16.19,13.93,,,,,,
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,236.88,11.51,16.41,13.91,,,,,,
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,234.23,11.54,16.63,13.75,,,,,,
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,228.02,11.67,17.02,13.39,,,,,,
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,223.88,11.56,16.71,13.15,,,,,,
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,215.94,11.56,16.57,12.68,,,,,,
